i,ATE,ATE_ipw
249,-0.05639977698473084,-0.003929341512493689
250,-0.020854982155181296,4.101160828193229e-4
251,-0.04254776569719669,-0.010512507027031645
252,0.01550832056061196,-0.016782095537569236
253,0.03934230753327239,0.014782527646743149
254,-0.014665046569943383,-0.003465368145857489
255,0.00895990340920347,-0.04178920955381739
256,0.0020122171248176998,0.00587160782344294
257,-0.008618552256408415,-0.01574214410330932
258,-0.08908227688562068,-0.007874413139554802
259,-0.093915573970331,6.537962732463959e-4
260,0.011332045035661997,0.0025409747459388538
261,-0.0035313144746917644,0.007518825806583224
262,0.0660791139804919,0.004896066551636019
263,-0.04822401849375769,0.01405404411043551
264,-0.05091690470784148,-7.505958782250965e-4
265,-0.005034233539971646,-5.88909358932424e-4
266,-0.03022643133514012,-0.03661608191238974
267,-0.0028296165543940637,0.013976951896632797
268,-0.1071979727366682,-0.0031498457028090662
269,-0.10106335394119063,0.01091203054168733
270,-0.06172103349579541,0.01938370441436338
271,0.009023622088930917,-0.010693550396377108
272,-0.0720491731921642,0.02017126954677069
273,-0.059045615297050213,0.0018238426769284916
274,-0.053572601814640686,-0.010652015001211906
275,-0.023547293460722325,0.018657243653191505
276,-0.052893014467551604,-0.01570061943495693
277,-0.03820372953798046,0.009319570159235388
278,-0.0403493141298219,-0.01812046786269722
279,-0.02468376956193585,0.03000813012783611
280,-0.0391603029738623,-0.006440989563557452
281,-0.03125221748359572,-0.04163526495122116
282,0.0015865771378038972,-0.024867918542990725
283,-0.04336991064854835,-9.350388364053885e-4
284,-0.0565011917533215,-0.016876560427303455
285,-0.008035114314604798,0.0012295932759483624
286,-0.055204649163556864,-0.009420626439792662
287,-0.05364097229168635,-0.011112078423056768
288,-0.044063315903140415,-8.967538734801078e-4
289,-0.015801406263697512,-0.007071486474881386
290,0.01849447546044642,-0.0057292328131660075
291,-0.0537137401066299,-0.022661264930687305
292,-0.04374361760132736,0.015421186573037968
293,-0.030751710286788372,-0.026928643554265566
294,0.01694052628555382,-0.0014745187454477116
295,-0.039741199213714,-0.0023244798551585732
296,-0.017146466076876497,0.006108938297270175
297,-0.05751931171202813,-0.0055072821776036285
298,-0.06382098699655357,-0.016411400609588907
299,-0.02061178479514686,-0.008451429929383678
300,-0.002649018223392696,0.011073019911500545
301,-0.04040244576016143,-0.0033389394971676117
302,-0.041972682016298654,-0.002908446726901104
303,-0.03386593436724508,-0.009118820932318542
304,-0.02522618598347624,0.0013971057451519775
305,-0.08504825821679543,0.01031686243012183
306,-0.039162871993249575,-0.006608179477776158
307,-0.04096996518247758,-0.020441736248233866
308,-0.028842442023493675,-0.008169041112773043
309,-0.029710870950963496,0.0068597187547220495
310,-0.06372572312878359,0.0012636755653245221
311,-0.04139522317451807,-0.014774585529564677
312,-0.05967224535141619,-0.014569734868357748
313,-0.005507755307388572,-0.0037313084316201867
314,-0.017859434614690313,0.013411030838752974
315,-0.0394397154616279,0.01389626033417836
316,-0.06744401398388124,0.002865690201802648
317,-0.056143162100800004,-0.01948863493593332
318,-0.026332221773568292,-0.010059913657315275
319,-0.01492962044914882,-0.005589578635170497
320,-0.032963641493632956,0.028563620198720704
321,0.01209843661053545,3.5793820575676094e-4
322,-0.04027015668635279,-0.006583666168161514
323,-0.05655229649135528,-0.01033533252353433
324,-0.018828255754546126,0.0088021012760751
325,-0.006214977472242972,0.005635389310792938
326,-0.03720369445663393,-0.01790997874783677
327,-0.04736522499648743,-0.037241270785925804
328,-0.025438585823277914,-0.0034608807825486365
329,0.01197601055229585,2.0006041162265453e-4
330,-0.03499940748001507,-0.026532332512320594
331,-0.04129590255238873,-0.004565959667022182
332,-0.03346298423223428,0.017919584009128173
333,-0.04296892997433144,-0.007333099154496245
334,-0.005537489946326333,-0.007306540250096749
335,-0.022397687142511738,-0.0027772692384343545
336,-0.021966560305305832,-0.02167321840646716
337,-0.09471791721814268,0.007052395021333424
338,-0.05309058134646004,-0.013829303192327627
339,0.028055244416865317,-0.006299454476727084
340,-0.0836531653244451,-0.0027809109639502574
341,-0.0036241567784969335,0.00456662802065981
342,-0.045904933947830434,0.004059313299315165
343,-0.03906318810425019,-8.726425931507992e-4
344,-0.017640141230373614,-0.01994379144994339
345,-0.02047514477622814,-0.01268622699758204
346,-0.06386359200769375,6.796038656854131e-4
347,-0.014548484217555398,-0.003668484200523389
348,-0.02911965064780697,-2.9198631722554547e-4
349,-0.024184932330534724,-0.001208578870942667
350,-0.039792249379802754,0.006991706183769944
351,-0.02211287891413018,0.007334230076354933
352,-0.021295863861630477,0.004125078001694066
353,-0.048396930127107385,-0.014047633080083138
354,-0.07559573573001628,0.0024418990713135497
355,-0.049880570959970116,-0.01944086516747981
356,-0.07050977881181181,-0.009464808696252422
357,-0.007159026402725319,0.02491776778459663
358,-0.0449823903522166,-0.01109687509406087
359,-0.08291400502096476,0.007758609068657198
360,-0.10616199771689577,-0.021883980616661178
361,-0.031152159378138696,-0.009868917695799714
362,-0.02858186564283545,-0.026676250692487635
363,-0.00483731003607462,0.006120431440903434
364,-0.014012175848249335,0.002905567303364026
365,0.0301851407913104,0.004996761741852623
366,-0.031580426809679284,-3.389602777094797e-4
367,-0.027081454923126743,-0.002938904918887028
368,-0.02155094152934433,-0.03309919951635648
369,-0.012462425914778976,0.01763766021922107
370,0.0044045294941547734,-0.026080825871664548
371,-0.028674760727957226,0.0022025337847988435
372,-0.0029031600349775557,-6.32048122673215e-4
373,-0.015214434493442749,-0.02550852124010737
374,-0.024507513738220067,-0.00828563041178372
375,-0.040538089533556095,-0.011610271240828543
376,0.008002588381008103,0.0023554618938533833
377,-0.019982696637149456,0.007603933287163467
378,-0.01667781169287716,-0.016608045754688827
379,-0.010677954136543153,-0.02418571257635377
380,-0.04635174684585955,-0.013443699734061232
381,-0.06868471355610568,-0.006631554401701378
382,-0.0503349415565216,0.0011246755200205183
383,0.02410642120285301,0.008533931866094302
384,-0.07313466358323814,-0.002223724760905821
385,0.00189973210908232,0.010257741352714775
386,-0.026236837714278205,-0.03497685991341236
387,0.010179204546284825,2.1871056251865362e-4
388,0.04720080330080141,0.004939506016788858
389,-0.10211704647531772,-0.006185689959199284
390,0.016349831230462866,0.010693951310227573
391,-0.017127313184049912,0.0015201532607421187
392,0.011448742366958241,-0.0017642075955725811
393,-0.03491741595056101,0.007955116548154575
394,-0.02514291106593889,0.021243293471475286
395,-0.014980333473227558,0.024854588514350393
396,-0.039851487672561164,-0.013221370279523845
397,-0.06868048585561624,-0.00789961255840084
398,-0.03152131148739602,-0.014416700040052813
399,-0.05556555624037945,-0.0030178530421113015
400,0.009715726740155502,-0.0015034480645483989
401,-0.003906330031992049,-0.009539193381207914
402,-0.04646392633004525,-0.018059826806154658
403,-0.0382582592191855,0.011638851465284955
404,-0.026993859390562175,-0.015993278794551202
405,-0.07670038210139171,-0.016472109878833935
406,-0.02321446397522846,-0.0049764578655445285
407,-0.006096848011812295,0.008324867276228443
408,0.004804140542025666,0.0015962699235056999
409,-0.01596202591374651,-0.00940512740452415
410,-0.015011213796580235,0.013735720169810853
411,-0.02866079790599655,-0.013267352100329657
412,-0.0024626534128525824,-0.02324809377084587
413,-0.03342722713388536,-0.006869021590914265
414,-0.05332017981716945,0.03170817786349628
415,0.01925715114529338,-9.866224261264878e-4
416,-0.06847848471446638,0.010232893350886021
417,-0.010262375916674551,2.691548463148036e-4
418,0.024647517586686065,-0.0024787428818880686
419,-0.0760926796673746,-0.02348995631405617
420,-0.08223878187759169,-0.007468873492400566
421,-0.07016175219784795,0.0026765656269938792
422,0.008092966010195457,-0.0017173544180981437
423,-6.788779931231155e-4,-0.011156455944927868
424,0.01516186249342447,0.02427097374869601
425,-0.03221837346645619,0.007326327465659255
426,-0.020437422710655878,-0.040498104215741265
427,-0.05047504219875511,-0.004781776242700556
428,-0.01734596353864885,-0.0012917518794035021
429,-0.04967524421013072,0.019005538080455027
430,-0.04108978831348251,0.013857326318100938
431,-0.04460309299864808,-0.009245026618133145
432,0.02677216935137197,0.02011536874828293
433,-0.041980306424917443,-0.028222859821198154
434,0.02046376653895643,0.004668170809726424
435,-0.048436806058822626,-0.010641918986446314
436,-0.032091336620835006,-0.009845186069002629
437,-0.019670851600696496,-0.002856721893605696
438,-0.04369868323587814,-0.006273026444176974
439,-0.0273415437727332,-0.005440103143819847
440,-0.003697823770115561,0.014866645305065332
441,-0.04658854134319468,-0.01990734627072689
442,-0.019752667521247,7.431351772127504e-5
443,-0.05314519313156532,-0.008650215938346528
444,-0.01636532049183162,-0.007261173366513288
445,-0.03547804672624315,-0.0064416830443513595
446,0.02108554982533002,0.005412148216197038
447,-0.020115635119708007,0.015871751601802597
448,0.011111098578830473,-0.007312124251431323
449,-0.03607089777344142,-0.00285443408769305
450,-0.07711086191311187,-0.045328573248085396
451,-0.006418014514674672,-1.7896544558748673e-4
452,-0.04421351509725703,-0.005077544621704816
453,-0.05509595292446475,-0.0025427206262938207
454,-0.07580001691206882,-0.0022220492872138953
455,-0.07838571926361844,-0.018229862569357977
456,-0.06532637367931486,-0.006342736810663316
457,-0.041956412518500866,0.012527144116345257
458,-0.017744806204403354,0.0116789835985536
459,-0.020599344827965733,-0.006102304489818244
460,-0.026684774608224663,0.0032421961180932463
461,-0.06410010039144981,-0.012168717324554698
462,-0.004982544064795754,-0.015421269736288823
463,0.019475493409857093,-0.0077404036605166204
464,0.022371230897912174,-0.012392644252052429
465,-0.004129516031292788,-4.160196528621568e-4
466,-0.03681958148071906,-0.0075627191302365115
467,-0.023058046622931795,-0.029077528319194468
468,-0.018666184552650355,0.014318405520483607
469,-0.06835024072873355,0.0051507543333627615
470,-0.00851100304905645,0.007556727559085125
471,-0.00597954221238752,-0.006194061624215999
472,0.00867928446335013,0.03164614787880628
473,-0.0014065868798023304,-6.099155226324399e-4
474,-0.012487450881342711,-0.0037674279031286867
475,0.02491340015138748,0.010475474186119563
476,-0.04432725682738707,-0.003817979555045148
477,0.008688607379809633,-0.012449065641610496
478,-0.04207420846308164,0.00254379930881575
479,-0.03101722609947934,0.006139903750559561
480,-0.021633759966479205,7.560983425247692e-5
481,-0.055544100780081006,-0.009129830973952799
482,-0.02343476992650349,-0.0168643642231477
483,-0.017258499503693524,-0.013227800492505118
484,-0.02563857533039041,0.006723930469894335
485,-0.08349691345339144,-0.00958036077359832
486,-0.013367523048021097,-0.0043709590100752815
487,-0.05601006305869414,-0.012610200833995049
488,-0.04822503028741683,0.004901584412851406
489,-0.021238618591091656,0.017626024548778263
490,-0.06624867687999689,0.018527357686998536
491,-0.030528285020628446,-0.004843142718287813
492,-0.03663923878955129,-0.016137599394874066
493,-0.029618083493317068,0.001163432828685168
494,-0.00675631934256062,0.0035673640614572177
495,-0.009027953090045036,-0.006805142693763783
496,-0.024708212037882236,-0.018686783183383363
497,-0.04249269396669047,-0.013356768737911875
498,-0.03140054844076826,-0.0012100648474162035
499,-0.009842649786876802,-0.03626887498046244
500,-0.03695810068914122,-0.011751992865608046
