"","iter","nie_bw","nie_preg"
"282",282,65.8189566386059,-0.106043476843627
"283",283,89.8690470238321,-0.0323892575323811
"284",284,143.905736984683,-0.0923016652945798
"285",285,111.230814951211,-0.0706609709269775
"286",286,268.51534584669,-0.108256082909746
"287",287,122.570250931582,-0.0662825730095759
"288",288,-77.8874909505835,-0.0157075102923065
"289",289,147.90464625998,-0.0429806471998878
"290",290,243.086499171548,-0.187208919631605
"291",291,168.306836877769,-0.0606690561258265
"292",292,71.755717053114,-0.014647465837109
"293",293,142.652978611331,-0.10126681275257
"294",294,63.2456497262533,-0.0658596428460485
"295",295,46.8167007692723,-0.136320631678943
"296",296,175.102841129142,-0.0545757216866661
"297",297,160.053182726996,-0.0685520032524707
"298",298,162.568944143818,-0.0581858163923943
"299",299,143.68390473456,-0.0443391937580854
"300",300,110.584069479143,-0.0656946442237782
"301",301,152.37621259986,-0.0195405975838171
"302",302,223.581505846638,-0.0873098727727527
"303",303,40.3025439876096,-0.103046592259367
"304",304,100.493659897934,-0.0015565645886321
"305",305,84.6427499181445,-0.0543109709968943
"306",306,135.556797779033,0.0101676195608124
"307",307,132.072840450648,-0.0286089366762628
"308",308,163.447294018154,-0.0499471736438402
"309",309,93.018594411808,-0.234061254157551
"310",310,122.741326818432,-0.0902824422823192
"311",311,141.027146226227,-0.0662984459364626
"312",312,238.916957002146,-0.10186461023918
"313",313,105.735409829194,-0.154054484892397
"314",314,189.775252718638,-0.0843088621000137
"315",315,28.2137797597206,-0.0410076287752884
"316",316,131.690246759285,-0.0502387263254004
"317",317,70.6578488563568,-0.0776749074500113
"318",318,210.946644038711,-0.0202227662146295
"319",319,87.9579865640076,-0.117781457461125
"320",320,178.412512271289,-0.125442542092533
"321",321,287.747815822871,-0.144078644204222
"322",322,293.115659847091,-0.177928348866549
"323",323,44.9843019261707,0.00419395668898898
"324",324,122.246818854867,-0.0756821603611796
"325",325,165.654646644957,-0.0362099442290599
"326",326,131.396281559672,-0.123861343334684
"327",327,12.2901091366798,-0.133380383668732
"328",328,136.04939040197,-0.0968059834088575
"329",329,154.436310937192,-0.0996796997203457
"330",330,-37.5714803260471,-0.00875967692091226
"331",331,119.816855522175,-0.0130247043169256
"332",332,118.405031855124,-0.0723326103864276
"333",333,126.028714994193,-0.105293332668629
"334",334,187.522639710101,-0.151577331900559
"335",335,169.549484161354,-0.154218320135551
"336",336,224.552435775545,-0.161760204283685
"337",337,222.264451658708,-0.178045318785557
"338",338,235.740549393133,-0.0814374506081995
"339",339,167.920669531435,-0.121289372156418
"340",340,162.176745282468,-0.150864076403157
"341",341,198.568688929865,-0.149331559095863
"342",342,67.2960077756352,0.00430772234703365
"343",343,110.49431481993,-0.0885091902505173
"344",344,54.631697592798,-0.0801214328308489
"345",345,139.597000794593,-0.0535744928094061
"346",346,200.117530659162,-0.08172385321326
"347",347,232.355427522488,-0.126050648776527
"348",348,293.495770819667,-0.109159930519504
"349",349,132.837251321496,-0.0999206020936172
"350",350,214.499729859813,-0.174810471027642
"351",351,170.386498465553,-0.0498354477498615
"352",352,186.736397822125,-0.140141032887483
"353",353,79.5331327620133,-0.0176024295492051
"354",354,190.060503418921,-0.133646090950099
"355",355,139.046246526838,-0.0417402533145505
"356",356,63.2591892435557,-0.0235846817031614
"357",357,147.620741820869,-0.109395765591085
"358",358,82.7388954220564,-0.0294616355440743
"359",359,109.435297007582,-0.127747179543375
"360",360,304.680664226511,-0.0966467106949322
"361",361,141.656912466061,-0.061503531397629
"362",362,76.4279466839521,-0.0396866302465372
"363",363,131.068708364789,-0.0889972112357836
"364",364,304.128369784445,-0.225648904954522
"365",365,138.298341830545,-0.0563303983838793
"366",366,167.215295384311,-0.0490742931924276
"367",367,-13.2353065145066,0.0416774331530318
"368",368,72.0540576518383,-0.140255520680831
"369",369,144.046010829748,-0.029779088506386
"370",370,69.6281833058993,-0.082312935775469
"371",371,63.507452304867,-0.123640701517034
"372",372,184.60781321728,-0.0789274421259556
"373",373,13.3507954298179,0.0259532770350158
"374",374,222.569584356347,-0.107922041651076
"375",375,213.733404040981,-0.0438869088194542
"376",376,175.116924022926,-0.109601035489048
"377",377,25.5788100157974,-0.053523996746284
"378",378,122.932043176971,-0.104319481399707
"379",379,99.8969713034317,-0.052039611413551
"380",380,140.455140622761,-0.042683289655805
"381",381,157.465638950268,-0.108940845471034
"382",382,78.8998836713404,-0.0930323727520047
"383",383,159.713455417449,-0.00969645906639977
"384",384,143.236254866543,-0.114820515904301
"385",385,131.786967422152,-0.0863789840353006
"386",386,-1.27242281628651,-0.0440182598284899
"387",387,179.554762058952,-0.124115872792328
"388",388,93.3793596845062,-0.180668610121278
"389",389,42.0563456355562,-0.0444327368733577
"390",390,224.782029905462,-0.0752904587755311
"391",391,71.2164096427218,-0.0281364783452066
"392",392,179.014351148513,-0.102402172081418
"393",393,174.63196843792,-0.0425504492217647
"394",394,66.2507754066451,-0.0411081629493917
"395",395,164.446804321751,-0.090961120038527
"396",396,73.4437496416467,-0.0312095017317977
"397",397,52.1366911137793,-0.0577519274537203
"398",398,206.568659416887,-0.0833794527010625
"399",399,288.927278584652,-0.197194856079728
"400",400,58.881587297014,-0.132250274580448
"401",401,101.07070609072,-0.10551640710825
"402",402,55.2030119188998,-0.0931686826056129
"403",403,53.1636171589735,-0.0212928394283929
"404",404,115.341805151979,-0.119672297281318
"405",405,87.501876484876,0.0136019086815231
"406",406,74.3436564186195,0.00257774045845686
"407",407,144.81928943915,0.00625816506992538
"408",408,73.2160084258494,-0.0685909942149813
"409",409,101.931258644664,-0.0543242749275167
"410",410,113.448946370438,-0.155846842736735
"411",411,97.4660121803181,-0.200114118314583
"412",412,117.853369010146,-0.0658546563148907
"413",413,97.0557866460103,-0.0423141565083696
"414",414,76.6539031973502,-0.0559662397061921
"415",415,125.672807623698,-0.068081784029536
"416",416,237.91418205595,-0.165367398657535
"417",417,98.6490333499805,-0.140076933223658
"418",418,143.019777461441,-0.0750301348462907
"419",419,130.882286049935,-0.0542456825246114
"420",420,190.00854932571,-0.201003847378728
"421",421,170.025610269078,-0.0083442523170774
"422",422,153.875604489513,-0.108837786006107
"423",423,223.079642828313,-0.127390989177494
"424",424,27.0475164972299,-0.0400707850313451
"425",425,207.230998320235,-0.0929287753776816
"426",426,148.20813362372,-0.0296300950017545
"427",427,204.57475217893,-0.0767912022094024
"428",428,144.254112313382,-0.160908804256164
"429",429,188.158418866779,-0.0485786207034574
"430",430,289.793341977298,-0.235094089313963
"431",431,107.626277888555,-0.0187432312456284
"432",432,101.711917941219,-0.0606607841707032
"433",433,8.31580724639389,-0.0763757763759035
"434",434,62.9362020773187,-0.0104404716735793
"435",435,107.349670038662,-0.267901730299814
"436",436,46.2874073268367,-0.0304025054065175
"437",437,165.382622441018,-0.101108985797471
"438",438,167.960329203132,-0.128811525962219
"439",439,107.587974858688,-0.108619080849042
"440",440,163.424711837532,-0.13641465938991
"441",441,212.763971182092,-0.0828469465016683
"442",442,170.931117143336,-0.00253906555281973
"443",443,330.240333063476,-0.165072258167251
"444",444,134.547328463637,-0.0388676987430898
"445",445,141.54972816248,-0.096241393129092
"446",446,118.360055680562,-0.0790665203365284
"447",447,170.858656979081,-0.0806834766591487
"448",448,157.58795762567,-0.0860550279855987
"449",449,169.910790450414,-0.0327584738464727
"450",450,157.390619229702,-0.133970438453371
"451",451,177.707460806485,-0.0228896610227277
"452",452,18.7613707351256,-0.13159723761376
"453",453,141.038409560963,-0.0664357733087826
"454",454,229.113630875582,-0.0792361634578569
"455",455,89.5956315614367,-0.0599724474510396
"456",456,217.319536009721,-0.0770789458209473
"457",457,51.0721736297737,-0.132448415226299
"458",458,73.9424385556222,-0.0241370165749011
"459",459,225.226636868048,-0.172824461048671
"460",460,91.8686304455664,-0.049495873925274
"461",461,124.52722163763,-0.0946710171933567
"462",462,33.9948197383551,-0.0764497957154621
"463",463,210.660613793737,-0.0739489302833142
"464",464,211.858765725861,-0.13911382110183
"465",465,197.629429959372,-0.0407818670882682
"466",466,112.850271810123,-0.12726463787506
"467",467,174.065009691205,-0.108032256241929
"468",468,109.373452240461,-0.075872923037098
"469",469,211.775716492412,-0.0873216873397775
"470",470,177.221963854654,-0.107521530290703
"471",471,162.416965699317,-0.123974801034266
"472",472,190.972007528573,-0.123981616707861
"473",473,40.2008352884482,-0.0164577052003521
"474",474,63.6320702421754,0.0269891541986357
"475",475,213.989769154334,-0.0966588233705321
"476",476,192.603917608981,-0.173342790845958
"477",477,212.059477648643,-0.14771039564338
"478",478,41.0683501591002,-0.0107573265744966
"479",479,221.036534195023,-0.113641672451316
"480",480,206.604628922086,-0.104567023111501
"481",481,62.4850689554578,-0.0104467909399184
"482",482,147.845047972065,-0.100846017145848
"483",483,115.586266312429,-0.0021259293714614
"484",484,148.138654262856,-0.00524257355460418
"485",485,127.686406820109,-0.061346898611725
"486",486,157.082175876858,-0.0631205815701841
"487",487,187.274767583204,-0.0981300830249699
"488",488,135.018015056091,-0.0915568263813133
"489",489,161.86108030276,-0.0721614857330836
"490",490,201.720216834217,-0.0283224074819189
"491",491,104.509126194557,-0.134967834690298
"492",492,150.814590326305,-0.00803186473398795
"493",493,111.710555416042,-0.123560409517481
"494",494,159.920307609986,-0.0843929516894347
"495",495,57.1803828564207,0.0318086428544654
"496",496,111.758694151478,-0.0361180324574575
"497",497,196.404066249047,-0.209221554334714
"498",498,35.5406968416987,-0.138830794170617
"499",499,191.633298421816,-0.0301304548398511
"500",500,160.386097410225,-0.0555144513263688
"501",501,197.286862663598,-0.12118440122932
"502",502,113.878739775616,-0.031109133665305
"503",503,129.030559308799,-0.0849748314065907
"504",504,157.741105435432,-0.0642727985776881
"505",505,61.5960017224329,-0.00157317120524207
"506",506,115.976899836568,-0.18227612402629
"507",507,140.237658452886,-0.089022048552924
"508",508,78.9134537685059,-0.00580480011842133
"509",509,168.261204732194,-0.106336752735776
"510",510,110.714694166199,0.030272307823461
"511",511,391.806345833176,-0.19104540569018
"512",512,133.453113140312,-0.0675701520408483
"513",513,99.7886231458742,-0.0660863371182204
"514",514,146.235797198525,-0.154125568962102
"515",515,173.799536507449,-0.0646431717152297
"516",516,170.86239238895,-0.027466748601913
"517",517,218.071865297501,0.00819841858304526
"518",518,133.684748885171,-0.0648526847728715
"519",519,139.135637804874,-0.111761526046642
"520",520,340.592599381398,-0.0976960588415674
"521",521,51.7564942583772,-0.0614812515748919
"522",522,116.865526501516,-0.152228435223278
"523",523,137.90717689284,-0.104897417715041
"524",524,66.0956086909364,-0.0595977379575344
"525",525,218.024210319805,-0.101127899342435
"526",526,104.356000975082,-0.179977174283128
"527",527,144.700595341815,-0.104332611589518
"528",528,95.5688837796683,-0.129033731173079
"529",529,114.669360267695,-0.0826383678158231
"530",530,70.5374088295439,-0.0460136021670292
"531",531,116.450713410584,-0.140727692310642
"532",532,124.540907184721,-0.0423594103416547
"533",533,9.28462356973114,-0.0918219872315649
"534",534,250.979723927606,-0.114639278458702
"535",535,56.9000806073691,-0.0604164599557491
"536",536,88.0407011641673,-0.0329586186997293
"537",537,132.053089475936,-0.0904591644191395
"538",538,63.5460073031668,-0.0180280879805437
"539",539,172.125562567117,-0.106590085576639
"540",540,165.122991234605,-0.145839961343662
"541",541,37.1854835426093,-0.0544954122117089
"542",542,130.465830456475,-0.099338044800907
"543",543,94.4386327748193,-0.0103748993736906
"544",544,122.153223863802,-0.179708784144235
"545",545,266.072402536513,-0.227458642032162
"546",546,277.246451403278,-0.106847819208883
"547",547,98.4315857587153,-0.176181079891658
"548",548,255.053849986772,-0.0898283747052807
"549",549,29.6689409215583,-0.0684561243484509
"550",550,127.265338167406,-0.0548261183727929
"551",551,212.751242882297,-0.0635283923648767
"552",552,217.609177797543,-0.213221512843805
"553",553,84.6284495507612,-0.0596557636294625
"554",554,151.49658595134,-0.186797807970753
"555",555,175.595422080763,-0.0667698079973209
"556",556,208.020483278146,-0.0887008380129047
"557",557,171.906645315799,-0.0219773982255119
"558",558,158.988817939642,-0.0767686508147456
"559",559,115.297434631628,-0.0775521390950158
"560",560,131.553837843449,-0.0871476610068911
"561",561,133.595481933155,-0.0543428140930232
"562",562,144.440190438878,-0.112155045534675
"563",563,199.907082456877,-0.075871026120753
"564",564,69.2129297661986,-0.0684793924528006
"565",565,110.737652027382,-0.116049379262512
"566",566,117.0292669832,-0.0192824550108454
"567",567,222.542508580294,-0.188801953182994
"568",568,127.445889929338,-0.141354920217971
"569",569,226.524038533982,-0.155246177289539
"570",570,168.223009528964,-0.0663023118690893
"571",571,74.4030592327476,-0.0975685530166716
"572",572,72.6507073554749,-0.147495130308246
"573",573,137.9538212304,-0.041639323576959
"574",574,236.255488248965,-0.169423255829718
"575",575,206.003523943804,-0.146596804889936
"576",576,76.9143661451394,-0.0990414806136443
"577",577,51.9921614428918,-0.0182935199332081
"578",578,71.3682634674592,-0.111911295023418
"579",579,-102.631731680721,-0.0248524470899109
"580",580,259.573833314967,-0.217813981828653
"581",581,179.825493704491,-0.016682587643507
"582",582,145.263061853915,-0.0364001908104336
"583",583,126.91445511648,-0.0392344353858959
"584",584,147.532230956691,-0.101637264179961
"585",585,195.622083823823,-0.0483251562781665
"586",586,27.644330972591,-0.042410730224873
"587",587,256.164416301327,-0.0632011171072554
"588",588,36.9709146096575,0.0124071308632681
"589",589,298.966930830008,-0.202767106059686
"590",590,37.322028409104,-0.160116045405488
"591",591,50.7505668077451,0.0352114974423135
"592",592,111.364856058127,-0.024126153845701
"593",593,144.013348923904,-0.0526172780403678
"594",594,151.438959013793,-0.102189950009572
"595",595,214.024783571358,-0.0777088766872737
"596",596,167.267743920521,-0.178315501519553
"597",597,245.595728946001,-0.195526616878375
"598",598,76.7709311697304,-0.0748619614501882
"599",599,234.374140655173,-0.0326614588226959
"600",600,252.396239566543,-0.147824857543586
"601",601,194.557438236131,-0.114648073228511
"602",602,296.17765611387,-0.164107678383542
"603",603,70.7153897857065,-0.0432928418711843
"604",604,111.802705271506,-0.1049211209551
"605",605,65.568476256733,-0.218709045715479
"606",606,223.708694754499,-0.240345674442474
"607",607,120.169356026225,-0.0804938972247843
"608",608,176.479987102336,-0.072652761649583
"609",609,206.702618604851,-0.160926448258803
"610",610,71.4925659435958,-0.00810340177873564
"611",611,63.3824346087245,-0.0737845957444504
"612",612,105.932813576866,-0.122897435404851
"613",613,-11.6412384209871,-0.027408678203836
"614",614,132.913176104812,-0.0138133337887763
"615",615,157.230272151454,-0.0711997997790022
"616",616,238.23865508053,-0.0946169904515873
"617",617,89.1950019100655,-0.0300218370622413
"618",618,161.812586218792,-0.0895315800637371
"619",619,225.678956302947,-0.145427513719443
"620",620,174.607797170114,-0.265258593455532
"621",621,80.1769240127219,-0.0500548165206249
"622",622,147.93550410584,-0.0827222617433494
"623",623,269.781438340862,-0.154735930944305
"624",624,183.13633201485,-0.158679366448553
"625",625,137.829638663799,-0.0767036174387415
"626",626,162.824975354466,-0.0489426873464767
"627",627,119.414116902994,-0.0535492818611521
"628",628,143.568421145021,-0.0409980772047652
"629",629,195.826320628942,-0.121861994150863
"630",630,174.196234034853,-0.0313089007181336
"631",631,109.411425405018,-0.0521339330495776
"632",632,125.626696742624,-0.0516452995426458
"633",633,-0.631927792317583,-0.0495290635930386
"634",634,207.987229951403,-0.0947387780471777
"635",635,66.8997016554235,-0.00846935362689917
"636",636,199.223581097346,-0.057896231744186
"637",637,101.027616962377,-0.0410886363336369
"638",638,124.175528206732,-0.154063418379773
"639",639,209.832815040026,-0.112194881675909
"640",640,144.972995201605,-0.0393926869844926
