"","i","AIPW_preg_ate","AIPW_preg_ate2","AIPW_bw_ate"
"99",99,-0.00405995892037611,0.0126273497096137,91.5008095270645
"100",100,-0.0206311527012696,0.0196297267853425,43.6375091484146
"101",101,-0.0307218391894629,-0.00581003194843838,-1.80633935751009
"102",102,-0.0435890201295353,-0.030832429628488,61.4439179083227
"103",103,-0.0450335497344239,-0.0535924912845413,34.1058909484563
"104",104,-0.0127441379218979,-0.0341448535428789,31.4994809489592
"105",105,-0.0314712918235467,-0.0400513619494846,6.11284201557585
"106",106,-0.0321054649404305,-0.0187214608235095,87.8449715788392
"107",107,0.00164230748486406,-0.0368790752453382,77.7915194123029
"108",108,-0.0309484985751146,-0.0130588816694713,74.9879949495424
"109",109,-0.0285120594677554,-0.040933211444158,101.053962249371
"110",110,-0.0297073168437274,-0.0476732269434105,52.2173862684149
"111",111,-0.0685025185141795,-0.0308309612571208,69.2046675829795
"112",112,0.0103828744727205,-0.0290315077823084,1.83780496372585
"113",113,-0.0267566637071554,-0.00580354373946724,93.3557206557919
"114",114,-0.0320805149275586,-0.0138366322502145,71.1662263389694
"115",115,-0.0474808736357937,-0.0311342585374355,75.7208361130903
"116",116,-0.0734275297368797,-0.0926445960721222,50.7245237370074
"117",117,-0.0325982152599261,-0.00447882754130766,72.0908354354151
"118",118,-0.0282266907572178,-0.0735796936556935,71.1413980652996
"119",119,-0.0348298246895513,-0.00762057845880556,172.010594045903
"120",120,-0.0266644832739302,-0.0322419995378625,167.1988927672
"121",121,-0.0757171932569699,-0.0363597980940673,136.705944149151
"122",122,-0.035470342325533,-0.0303370807313537,19.252915722421
"123",123,-0.0436378571588314,-0.100291906589901,160.508107047746
"124",124,-0.0644781314155109,-0.0260323606468754,143.668689186863
"125",125,-0.0468431437238626,0.00972749190032996,30.2501780200787
"126",126,-0.031229801928323,-0.0825666116588813,104.286361441443
"127",127,-0.0110922992429744,-0.021144369334867,-7.35506962340896
"128",128,0.0348318308657145,0.0431288472360757,41.062060596456
"129",129,-0.00654616749764389,-0.0757770857313319,100.834130965088
"130",130,0.021636813974424,0.0503195063419193,52.974527624252
"131",131,-0.0190061037667157,-0.0331147351531772,69.099960877795
"132",132,-0.0604362695953493,-0.0248955089063778,115.505348193843
"133",133,-0.0774370252924299,-0.0250574433940711,32.2631093622388
"134",134,-0.0351292301263966,-0.00352587896399715,81.0232733120773
"135",135,-0.0745261924398027,-0.0763116428909808,167.474028283197
"136",136,-0.014537362356015,0.0132798207783134,24.0675168457627
"137",137,-0.00359691091154865,-0.0548455116319654,60.641503825069
"138",138,-0.0274492313214276,-0.0183795960540039,32.7583069339603
"139",139,0.0194335144485848,-0.00451694087688047,44.1503611213226
"140",140,-0.0120025536506369,0.0559331014653094,54.7487872157731
"141",141,-0.0445997878012113,-0.032811049573556,226.545097597451
"142",142,-0.02243192461133,0.00326619764630906,22.4689759743252
"143",143,-0.0288586145595804,0.00243866860199382,101.468476501525
"144",144,-0.0482132308921689,-0.0592884249928691,114.12600019179
"145",145,-0.0449237844930649,-0.0529329006604933,97.8491711525316
"146",146,-0.0106280540609873,-0.00358329613862148,38.9872299900489
"147",147,-0.0314470532193032,-0.01834031406592,87.5619577786841
"148",148,-0.0361951770700407,-0.0102190525314542,118.883213999683
"149",149,-0.0461272878006173,-0.00404689162995795,9.25358319291239
"150",150,-0.0227718448811071,0.0287633947989024,-21.7065092689212
"151",151,-0.0296852557066928,0.0143462568990071,105.720321878035
"152",152,-0.0465234971673048,-0.00406721092898481,134.273538331837
"153",153,-0.0446993546152933,-0.0434246199341011,63.5646435660139
"154",154,-0.0481436090850532,-0.0586496546385622,97.9054294908353
"155",155,-0.0471589636577099,-0.0284488781616939,153.641969676597
"156",156,-0.0366975511061215,-0.0262908443199043,96.0014261566349
"157",157,-0.00175005550870458,0.00921209328247906,15.0525149495624
"158",158,0.0400016797897743,0.0201469641596317,39.2810700637962
"159",159,-0.0251618685558235,0.00721645925496551,119.78298016341
"160",160,-0.0437561030312805,-0.0683897575430742,40.2050357205671
"161",161,-0.0195944442611181,-0.0657359668839559,127.151614641304
"162",162,-0.00687300110001192,-0.0263218006417942,0.280382466407068
"163",163,-0.0478320206520017,-0.0100237057570893,34.2809770971019
"164",164,0.0192366567983115,0.0092011414178562,-24.3214565449689
"165",165,-0.0605792071923925,-0.0662927008874735,97.352540527172
"166",166,0.00835565178516395,-0.0213635368126346,106.512992806071
"167",167,-0.0213122719425469,0.0143276704247231,53.6503940307322
"168",168,-0.0907736303117297,-0.0705278473923422,234.075581151886
"169",169,-0.0308366925363027,-0.0227900139682376,152.1492112615
"170",170,-0.049626373414754,0.0149425227346105,-27.2715980718584
"171",171,-0.0242882347345204,0.0166022275762308,57.2828633606708
"172",172,-0.0394081577934338,-0.0415592602705078,58.7943747883687
"173",173,-0.0373728670740496,-0.0179355234875867,135.545067177358
"174",174,-0.0476416887024991,-0.0161009822779266,69.3166103701524
"175",175,-0.011192047497411,0.0243801081883733,109.068889013781
"176",176,-0.0548754468699756,-0.0636533077594874,63.3493661925755
"177",177,-0.0119869017983828,-0.0316681681496661,99.0129554894866
"178",178,-0.0180799691242659,-0.0128007816251033,54.1797081532452
"179",179,0.00233356690236941,0.0289157499115868,-14.9462225131052
"180",180,-0.0386061001960506,-0.0373325953517678,130.847091879948
"181",181,-0.0295761711698193,-0.0339713942497938,-9.70392657201863
"182",182,-0.0254247614070892,-0.0262270254634536,68.4048949022704
"183",183,0.0259964127851486,0.00112797869627688,154.450097798105
"184",184,-0.0117565032548189,0.01801210768666,64.1288223379985
"185",185,-0.0100567080790509,0.0616741293105004,48.9246800236625
"186",186,-0.0611389332230697,-0.0546609178747233,112.155935460956
"187",187,-0.0217789836644301,-0.0276558924985984,140.807340862727
"188",188,-0.0161441728572917,-0.0223260350086854,42.8366957472012
"189",189,-0.0524976885337149,0.00746166302014898,128.804517477229
"190",190,-0.023736811450666,0.0202720155823274,49.3663848165003
"191",191,-0.0283446176358418,-0.0646116484369528,92.1821226878136
"192",192,-0.0386493291979859,-0.0492503755840112,-7.04043230939279
"193",193,-0.0346044633436306,-0.0329422104175955,10.6125549366245
"194",194,-0.0559658503849063,-0.0623182442487812,25.1593757620543
"195",195,0.042482286471215,0.0287017809767456,94.6374858149773
"196",196,0.00305148833157578,0.0196207353417561,26.4639444083322
"197",197,-0.0324087308293033,0.00379836987441401,113.891847548008
"198",198,0.0313760875930564,0.0418105126689945,-33.6152934088597
"199",199,0.00847831504775299,-0.0222406399662201,47.5371183664938
"200",200,-0.0462064505067136,-0.055112448297215,80.2246937616116
"201",201,-0.0591490429642705,-0.0566718762117712,190.465371472569
"202",202,0.00367554231893316,0.00825610907312317,131.69854221322
"203",203,-0.0574206044429042,-0.00424494989935985,188.924622196504
"204",204,-0.0157827516216627,-0.0152539289560976,158.84716863314
"205",205,-0.0430125898228138,-0.0344468774009984,64.6990833806522
"206",206,-0.0508521266619858,-0.0603310241944058,175.432084291299
"207",207,-0.029352194638147,0.0121347182229045,89.9541443416651
"208",208,-0.0646761861530797,-0.0451389614087042,108.802398586329
"209",209,-0.0318070456349392,-0.085166950529358,103.369445861207
"210",210,-0.0415708188405262,-0.018038406537376,99.5358961265989
"211",211,-0.0286990796743596,-0.0070273742618705,135.789340137822
"212",212,0.00195752654728308,0.0271980685626287,141.530349073968
"213",213,-0.0600426374792573,-0.0398039382622534,154.621338425626
"214",214,-0.0266268402597111,-0.0214841910187488,9.46471468881198
"215",215,-0.0597174962546731,-0.0915270632033526,101.97923262154
"216",216,-0.0168154701929303,-0.0282691750227445,58.882640755827
"217",217,-0.0332357552588581,0.0290717796522964,-2.28286909708735
"218",218,0.0112760485318646,0.0467864456684047,-12.361990535685
"219",219,-0.0332724107050302,-0.0418954785472748,166.526928849278
"220",220,-0.00342103550582831,-0.0569888556617044,66.6607097679168
"221",221,-0.00433823667997699,0.0364636055477549,83.2176420375443
"222",222,-0.0538365159620177,-0.0355381568094966,35.5400657719687
"223",223,0.0219421109511457,-0.0337478483002846,71.133997389703
"224",224,-0.00901751360533828,-0.0475338050129582,73.2125863984381
"225",225,-0.0183722606366821,0.00200928282008471,-9.60464307193705
"226",226,-0.0414309156891829,-0.0475398853709897,174.16055045911
"227",227,-0.0014693337997342,0.0085637097321653,36.276969309102
"228",228,-0.0462587770605364,0.0161587172041865,117.850559791195
"229",229,-0.0751682555928033,-0.0841916853202116,132.138694906424
"230",230,-0.0596977738263811,-0.0507155895570729,71.8419735931254
"231",231,-0.0105528554424871,0.0159456492134243,21.9251849273307
"232",232,-0.0474092468578279,-0.049355448934525,87.8012362406717
"233",233,-0.049108260092163,-0.0903049990260924,152.164654374069
"234",234,0.0152104113381665,0.0496331862178941,17.7265097003932
"235",235,0.0348261722846629,0.0820032549182848,37.2795845536161
"236",236,-0.013399889449408,-0.0138407805046655,31.2865856140009
"237",237,-0.0495201227001422,-0.0188584877363769,109.780843068706
"238",238,-0.0274041409303382,-0.0287037972398245,38.4927582883118
"239",239,-0.0257111993874964,-0.0313439767493342,20.9063311770644
"240",240,0.0325474324235414,0.0419091078418706,-34.058582906681
"241",241,-0.0240025898107973,-0.0162437748325528,18.3391954127628
"242",242,-0.0645658605903448,-0.054976380758531,75.9731291984041
"243",243,-0.0485559222333132,-0.0558446282939067,155.61925316042
"244",244,0.00719874062577359,0.0154175033233982,66.9204244362226
"245",245,-0.0444490381011646,-0.0867096397759539,151.919932988985
"246",246,-0.0304366759536763,-0.0107059757743313,159.810238668814
"247",247,-0.0371105124638205,-0.0103735248692387,75.7478026855919
"248",248,-0.0535226971777686,-0.064842041793418,98.0779068240719
"249",249,0.00016736619495005,0.00437577414482207,70.550494168488
"250",250,-0.0283819735976734,0.0172519936397605,120.675587559843
"251",251,-0.0393235591422207,-0.0173429770483585,-3.74612390099414
"252",252,0.0310978500730831,0.0709482504292948,69.3855993724526
"253",253,-0.0231349961042574,0.0215828064548222,51.7894897240056
"254",254,-0.0108292278832585,-0.00308030075027776,38.3950584692046
"255",255,-0.0166096750448132,-0.0700329039643715,109.788971128356
"256",256,-0.045662054674161,-0.0479782118300355,84.0647574954635
"257",257,-0.0204455968624755,-0.0387635899489576,102.769950206126
"258",258,-0.0288728592506598,0.0215988862657884,90.8763613495106
"259",259,-0.0636450004467941,-0.13621910300415,127.03182257995
"260",260,-0.00886889909386358,0.023864707794827,17.6401301387326
"261",261,-0.0208835528552553,0.0426831823991338,47.8621381319139
"262",262,-0.0393834900947009,-0.0356685333378986,125.194557318303
"263",263,-0.0248112916930505,-0.0541093736642215,54.0895536910112
"264",264,0.00119660796606907,0.0397716170910624,147.906963609201
"265",265,0.0304189214831713,0.00742635985509368,-13.6351163931149
"266",266,-0.0717356383930615,-0.0196365402837513,117.147317534449
"267",267,-0.0730649510202285,-0.0846027658184106,120.531648378031
"268",268,-0.0203056084316647,0.0272152853850902,-2.31532649267047
"269",269,-0.0435297402467159,0.00347626630670693,97.7339397612517
"270",270,-0.0171472337729079,0.0319569385959288,143.954448948344
"271",271,-0.0378279419668748,-0.0456068827978613,-13.2037399906597
"272",272,-0.0430501186720763,-0.0522000438158258,11.8372850335089
"273",273,-0.0806054277327909,-0.0970309470847269,114.031294540442
"274",274,-0.02312130914302,0.0199170153104102,104.874393555876
"275",275,-0.0573758579309574,-0.0177076977565558,42.3681161405731
"276",276,-0.00193118377624416,0.000184722304960591,122.859981784325
"277",277,-0.0705869310966328,-0.0602414683611484,40.7214997754685
"278",278,0.0089567369660643,0.0392870670294009,-13.7380827942062
"279",279,-0.0318204886284435,-0.0389745534804895,83.141766149855
"280",280,-0.0994398559116198,-0.0630262526683931,201.95991553642
"281",281,-0.0113664801364618,0.0352878728113353,113.008808611968
"282",282,-0.0269005098069808,-0.0631804446172844,73.7520651026991
"283",283,-0.0447810350623524,-0.0313998635730508,110.61181769021
"284",284,-0.00975709164183674,-0.013307815725828,23.1066489891017
"285",285,-0.0130772841341917,0.0231306481387548,94.8700841346075
"286",286,0.0266799029935534,0.0223007634534368,-52.504122289046
"287",287,0.013237640641173,0.036609249566175,35.921199516802
"288",288,-0.0477971506367833,-0.00115296829114785,124.584605790523
"289",289,-0.0438853768768405,-0.0818635823985904,83.7519644484096
"290",290,-0.0165748518679216,-0.00194996295606375,62.5407563411199
"291",291,-0.0321562192830158,-0.054399529989294,125.012028946773
"292",292,-0.036121096074541,-0.0727165302310989,7.79079813892866
"293",293,-0.0362493105980235,-0.000233515152481603,110.983399172667
"294",294,-0.0173364843966571,0.0213246410572181,101.288147266455
"295",295,-0.0711903457656556,-0.131308677068913,187.467047600624
"296",296,0.0107192646999125,0.0858579690938307,-41.8299567160323
"297",297,-0.0635310610513497,-0.0503299797439198,178.137650869953
"298",298,-0.0239837618990967,0.0166672383356792,41.7674605981223
"299",299,-0.0412595567552367,-0.0466519142492165,34.3752576639998
"300",300,-0.0400295693457445,-0.0455909905879408,125.601338378368
"301",301,-0.044649598542401,-0.0297938180513868,67.0653678657756
"302",302,-0.0265421924120297,-0.0387184567685418,48.2631533745347
"303",303,-0.0270242798034645,0.00795577707810324,112.92587629426
"304",304,-0.0392027226098795,-0.0267466129817893,83.9060176612406
"305",305,-0.0260030758163824,-0.0221971685675286,117.535953358895
"306",306,-0.0286873695202058,-0.0839568997223085,30.0420434666145
"307",307,-0.047083958734569,-0.0326419643793855,135.960137413125
"308",308,-0.0513155798752415,-0.0355214804088601,63.3643602652293
"309",309,-0.0413095592608042,-0.0455358544494001,110.051718862951
"310",310,-0.0307728269126115,-0.0239604732381821,83.7261295309448
"311",311,0.00429272025873825,0.00185926465913157,-28.3354625179372
"312",312,-0.054211167258798,-0.0367189148835299,128.868708789959
"313",313,-0.0491998261320067,-0.038443173105071,103.422782764382
"314",314,0.0163387033540724,0.0381284061516772,49.9992773394227
"315",315,-0.0451771817128342,-0.0690578057437738,91.6010692485527
"316",316,-0.0421470816487384,-0.0290403845031341,123.331611986578
"317",317,0.0118691527042865,0.0189566016857041,60.2430876795003
"318",318,-0.0311716480376446,-0.0263417154174391,94.3993767773819
"319",319,-0.0182242325062917,-0.0148969468901483,60.8298589628849
"320",320,-0.0395718079248457,-0.0109877291903805,102.63506086478
"321",321,-0.0408926857014413,-0.0611853367680459,120.995061761622
"322",322,-0.0446252518540814,-0.0214096747356858,121.992033489634
"323",323,-0.0518397383206044,-0.0601301314822013,159.248462092097
"324",324,-0.0524012745875566,-0.0305688413842071,-4.10666283597094
"325",325,0.00912434009822025,-0.0189454354857962,91.0313916047209
"326",326,-0.050493788235403,-0.0988771951793011,128.972216547205
"327",327,0.00596068625525373,-0.00235994382473831,100.127662419347
"328",328,-0.0548034533974858,-0.055575001872872,85.3973716175863
"329",329,0.0206296105081527,0.0143276646294978,-56.374011957744
"330",330,0.00732550968753863,0.0162848744592941,35.145110260521
"331",331,-0.0367660975051405,-0.0113573707991378,124.099848566055
"332",332,-0.0469595365135475,-0.0597345941474644,75.0460137669806
"333",333,-0.0172480941454268,0.0314041682596015,13.7140203798711
"334",334,-0.0237598815866321,-0.0502764262174991,101.381563342365
"335",335,-0.0134792096847841,-0.064142157260858,-51.8718932917508
"336",336,9.90125858889275e-05,-0.0292985240414814,9.03122529673686
"337",337,-0.0404627373230172,-0.00633043302797845,71.9176794398664
"338",338,-0.0669803780010914,-0.0368045920271919,214.013764009053
"339",339,-0.0281742253231763,0.00313648144024721,121.396343629912
"340",340,-0.000404759118852755,-0.0345619835417831,84.8815093175487
"341",341,-0.0237993654867332,-0.0231044655646147,96.525241392873
"342",342,0.0148061495669076,0.00120383346638765,44.6068456858767
"343",343,-0.0226129728327049,0.00646978817187153,76.8484920449425
"344",344,-0.0285777464153887,0.0126490424271569,162.399910081885
"345",345,0.0252566915446715,0.0448024224544492,-51.9147971083296
"346",346,-0.0447669137524748,-0.0912708535561193,188.135926735959
"347",347,-0.0448441209731521,0.000875437126815548,94.7122663413509
"348",348,-0.0805644576357419,-0.0100602315826633,203.648358521311
"349",349,-0.0167755995741123,-0.00242163242331908,122.422961343982
"350",350,-0.0511067247321977,-0.0289377309293795,129.469886398315
"351",351,-0.0479688731062372,-0.0918485816153931,72.2575258858059
"352",352,0.0209949471909549,0.0669023783811915,-72.2324638131938
"353",353,-0.032782870569447,-0.00467677103425509,51.3511575614496
"354",354,-0.0265550104496232,0.0010288048178179,156.013627719613
"355",355,-0.0356787448572648,-0.0089437904133881,68.5624932472171
"356",356,-0.0718064739665429,-0.0681725781680056,138.80814820183
"357",357,-0.0764281630760842,-0.0476371122462949,166.208654314618
"358",358,-0.0146023406533137,-0.0195030161156612,24.9366454889281
"359",359,-0.0698478578428247,-0.090406040568786,170.399257566255
"360",360,-0.063185952050494,-0.064710423294705,125.278411239442
"361",361,-0.0253015557703654,-0.0186220294158885,126.918327972871
"362",362,-0.00457995491388907,-0.0159228135821039,-8.64887714609096
"363",363,-0.0177456253811242,-0.0581565158960054,115.374151104229
"364",364,-0.00519334745683882,0.00111212961187658,-20.5582237624948
"365",365,-0.0305664958524839,-0.0285131441659823,77.5619226246335
"366",366,-0.037291944356128,-0.071307699712027,112.026592432715
"367",367,-0.0497391654391456,-0.0366932747096408,86.9785678066819
"368",368,-0.00830600856642683,0.0207834120175239,66.1419560888291
"369",369,-0.077256266220233,-0.0730757961955862,81.7616825386611
"370",370,0.016370689177286,0.0374908427531577,-6.12518903269851
"371",371,-0.0289365496799521,-0.0263779321827996,80.5230943484567
"372",372,-0.0265854645024663,0.0109949126580462,109.605894133996
"373",373,-0.0296110792604356,-0.0117928359592001,147.337369017
"374",374,-0.0592331421284998,-0.0481628351736333,153.822577656303
"375",375,-0.012169220593043,0.0209788754545866,125.964394175163
"376",376,0.0156416887816995,0.0524720319332706,103.959288229029
"377",377,-0.0230085309864451,0.0146904677752277,-34.8268167004813
"378",378,0.0240980890822557,-0.00204613127802734,42.5547028763321
"379",379,-0.0544714814520226,-0.0643911179665169,72.0146451949898
"380",380,-0.045435582642899,-0.0382069139543269,166.901169668059
"381",381,-0.0378141160397236,-0.0406616968280164,88.1260176228422
"382",382,-0.0364017424814858,0.00260192738378155,57.7978851749926
"383",383,-0.0626984728773129,-0.010394486492599,71.5936656633127
"384",384,0.018850167289375,0.0558390824024372,40.2558974092492
"385",385,-0.0330287868815095,-0.0775176424540492,105.350907074598
"386",386,-0.0201968242685903,0.0129405673716174,159.264854987148
"387",387,-0.0231641223289417,-0.041779270531854,80.2056127072544
"388",388,-0.0732480817230864,-0.0434792511576575,82.7770924688201
"389",389,-0.0884029838483165,-0.0307864488859407,139.736969390768
"390",390,-0.050572161103532,-0.0574471151331616,134.198867531089
"391",391,-0.0292713479875755,-0.000383059954029567,40.2747717850468
"392",392,-0.0830952944183377,-0.0202443807349224,129.015195742056
"393",393,-0.0416694694462371,-0.0409485824748156,159.754088533331
"394",394,0.0450183573714854,0.0344654301467676,29.372442978051
"395",395,0.00357672419648504,0.00899416230213201,72.7581079908547
"396",396,-0.00355472341115292,0.0318830442609379,12.2819679386553
"397",397,-0.029482924301497,-0.0254824082934417,123.750187060957
"398",398,-0.0199497381324674,0.0593045822155445,81.7511337978504
"399",399,-0.0588099454148968,-0.0696813213265754,105.93241198154
"400",400,-0.0220886377322519,-0.0324166709638467,34.6082477327397
"401",401,-0.0305146083584392,-0.0417032533615153,40.4277189551698
"402",402,-0.0393693451568179,0.00208849247686364,103.655153905472
"403",403,-0.0147626797712409,0.00024396700814668,35.6226656919726
"404",404,0.0165037290562766,0.00224842297596286,7.22045781337099
"405",405,-0.0515347944023515,-0.108393901820892,85.1018224791287
"406",406,-0.0126774907445262,-0.00831662630097805,72.1436331910678
"407",407,-0.0157887839484255,-0.0190925919409785,37.5839269632047
"408",408,0.00516072450785145,0.0337093291860099,54.8245676321778
"409",409,-0.031268687743368,-0.0259155090688348,114.595036656196
"410",410,-0.0349530539645262,-0.0537207116608387,34.4460482323505
"411",411,0.024828097218336,0.0651822537959403,-8.2021209611047
"412",412,-0.0525378441377592,-0.045286637321875,95.5695562155237
"413",413,-0.0107479018616899,-0.0181430066632961,151.701174734432
"414",414,-0.0582823029478577,-0.0439005000307367,170.384650431224
"415",415,-0.0267255929150337,-0.0177259363039387,109.168540434658
"416",416,0.0194030508943285,0.0116786772060561,-18.0316483393922
"417",417,0.035669100258759,0.0326492801203631,68.6296306693735
"418",418,-0.0125084389875337,0.0249252666963741,25.6434977562601
"419",419,-0.0508495168182194,-0.0604169492461259,90.7217029046509
"420",420,-0.0677782811233838,-0.0819450026208236,140.130329931629
"421",421,-0.0785855116753202,-0.0996669831877828,179.857823638778
"422",422,-0.0476433402057281,-0.044823537091649,93.4069572568302
"423",423,-0.0252844406497308,-0.0392660889715153,78.2694339385647
"424",424,0.0203677343661397,0.0283633433803936,26.0467603442303
"425",425,-0.0245686091962452,0.0045111807690334,-1.5744080629326
"426",426,-0.0312857830248636,0.0542291847490988,43.8700395807675
"427",427,-0.00250768772598897,-0.032430255233943,57.3172906350921
"428",428,-0.0159155959891287,0.00746871690361304,61.1039886772836
"429",429,-0.0524525452454592,-0.0349975760012472,127.659258685939
"430",430,-0.0640022678231699,-0.0581547422324653,71.9435446373265
"431",431,-0.0199910863088596,-0.0298370860670184,88.4619150991965
"432",432,-0.0467240518723013,-0.0397418459788961,-4.7447516410418
"433",433,0.00812441010819216,0.0113572538386127,16.3836476217986
