i,ate
114,-0.02734614181069764
115,0.011114687441397653
116,-0.01180517381243229
117,-0.048584113500853704
118,0.01464457575904364
119,0.004651611389123608
120,-0.009709951394753016
121,-0.010469433412631443
122,-0.04541155265653857
123,-0.0276566159456922
124,0.01820892843751397
125,-0.035002129044901395
126,-0.046630521590517976
127,-0.033431291219518905
128,-0.07025094822101802
129,-0.0050051051464860274
130,-0.007778260602936821
131,0.031525595623353414
132,-0.02717242968616841
133,-0.017882679913529084
134,-0.0919051061823721
135,-0.0065211658031165964
136,0.026190603058875994
137,0.010004680137506938
138,-0.012510118323381975
139,-0.005999482401389797
140,-0.031809054326935995
141,-0.013472760095693467
142,-0.02025500421172359
143,0.002489043692264159
144,-0.006723598023717484
145,-0.045958757174416165
146,-0.026061083338729668
147,-0.03854538371766307
148,-0.005148359439483441
149,-0.02657490796184539
150,-0.012693308433637168
151,-0.0676977934901239
152,-0.02809764627457416
153,0.009413656096825374
154,-0.024719529662096826
155,-0.04726662455454324
156,-0.03306427992406308
157,4.478744711461924e-4
158,-0.016767873578609913
159,-0.03198084617228977
160,-0.030809780965747144
161,-0.01938545872410785
162,0.03129296494662824
163,0.011111008627648716
164,-0.048267160244550966
165,-0.00481827827089458
166,-0.038722058030477735
167,0.01317616694006668
168,-0.04650634856408285
169,-0.015282153722544253
170,-0.013146140642251308
171,0.005225304411029974
172,-0.01884776684856626
173,0.03107170211360119
174,-0.014087695490309401
175,-0.002209940044348227
176,-0.07882314325147087
177,-0.03254869496780302
178,-0.034224955513750585
179,-2.386259033436977e-4
180,0.04923067355099775
181,-0.05406500283002244
182,-0.06648927104484394
183,-0.009733841110878688
184,-0.0039430751739012865
185,-0.022735864372813067
186,-0.04706627826879636
187,-0.005726503180693676
188,-0.04415487045470114
189,0.0041544237715983034
190,0.03407425339972557
191,-0.028208271149807812
192,0.004638320757131151
193,-0.0361383507426333
194,0.0011040969960656455
195,0.025639630919679635
196,0.005020904104216073
197,-7.652594811851376e-4
198,-0.07240355499586194
199,-0.05880825417883058
200,-0.0305630785476787
201,-0.035683132003667226
202,-0.023295896229241567
203,0.003852561146020589
204,-0.00855098587911228
205,-0.015213695334124797
206,-0.042204189878091256
207,-0.026463515280767846
208,-0.08164949992587509
209,-0.032170630513572746
210,0.02343299391804879
211,-0.019826010053699647
212,0.00770128801290107
213,0.0038626769024982105
214,-0.01927640544696134
215,-0.05334067120033574
216,-0.05980942844914311
217,0.013943125561535583
218,-0.01398750608311397
219,-0.036615747329622056
220,-0.042523384842005546
221,-0.002913373399129962
222,-0.008569724139713908
223,-0.029060019978108434
224,0.034127482657283575
225,-0.0706144486574581
226,-0.02488827121939466
227,-0.03429306774755175
228,-0.010343677848752092
229,-0.021616189506286243
230,-0.05274462581010808
231,-0.03630427499006218
232,-0.008323787832992396
233,0.007489057553570128
234,-0.057125114048856354
235,-0.028317843046445523
236,0.01849577224358244
237,0.021895365122204496
238,-0.03069897066781728
239,-0.030531411228820762
240,-0.013739749105118451
241,-0.0318089202796161
242,-0.057830475492763725
243,-0.020416042789005065
244,-0.006802594438763007
245,-0.11015186888105719
246,3.7987313060935946e-4
247,-0.018778365191590027
248,-0.002983433183840284
249,-0.032122639541161124
250,-0.065509284525955
251,-0.02710243967558508
252,-0.017172037763293832
253,-0.018952349434731675
254,-0.04263991102939391
255,-0.032635260901849275
256,-0.00248518009989665
257,-0.007496782195571025
258,-0.00559843012054935
259,0.055923331203040896
260,-0.0403523460182067
261,0.03598440594888941
262,-0.050685013751507205
263,-0.03144143647338006
264,-0.05562990617037307
265,-0.06022757587133236
266,0.025937141249332107
267,0.010916167761782336
268,-0.046944288847867346
269,0.009159402640944322
270,-9.200536475720417e-4
271,-0.03806343771362948
272,0.016414087177146985
273,-0.04265540681920117
274,-0.03083908463388521
275,0.007021716243930304
276,-0.01465183796672584
277,-0.03952251718958946
278,-0.0022487703297283668
279,0.0030036548653101514
280,5.66658146156182e-4
281,-0.03964644901839627
282,9.722371188938816e-4
283,-0.049822388199682044
284,-0.01370830468278035
285,-0.00798839635720909
286,0.05534337971722282
287,-0.01694725295537511
288,-4.3017209836419823e-4
289,-0.037673598773462616
290,0.023077174975808426
291,-0.0262139447481064
292,0.01158125635086582
293,-0.011769193028765432
294,-0.049177376695127686
295,-0.06250376519438355
296,0.012820114842181388
297,0.01829635427469431
298,-0.03916195015723779
299,-0.01621240923612982
300,-0.03267515257301891
301,-0.019087979575637515
302,-0.029326194709082362
303,-0.01356984090992569
304,-0.06720124458776185
305,-0.00582864907107962
306,-0.029705762835830582
307,-0.029769902554350025
308,-0.02669681727386433
309,-0.06386762137458625
310,-0.0021058736276043377
311,-0.030905062798375724
312,0.05440103773120554
313,0.0026501951377201627
314,-0.04062583560206655
315,-0.051208616199536594
316,0.013526226191437576
317,0.022292555346475285
318,-0.004465307525790524
319,-0.007739528754041852
320,-0.0333160472695789
321,-0.030420286417271486
322,-0.04368162861306428
323,-0.010453386247030974
324,-0.07557351206694748
325,0.03802310849524708
326,-0.035694183987087985
327,0.012819625370388513
328,-0.00698410014505664
329,-0.004137482055309255
330,-0.007691500455634062
331,-8.285352672312285e-4
332,-0.034103589871937415
333,-0.061952397241373136
334,-0.009124855224305048
335,-0.017144468606774446
336,-0.013905332129708445
337,-0.03289950614861782
338,-0.08134498728711445
339,-0.019991697162308586
340,-0.013814044251690971
341,0.0015555408019017058
342,-0.05318841071397304
343,-0.03472639472191352
344,0.005725080933799309
345,0.0071438321186663295
346,-0.0093597984023477
347,-0.050604490748476866
348,-0.04228061020846674
349,-0.004100882022535418
350,-0.044495307686419974
351,-4.053543894133593e-5
352,-0.032747437227332366
353,-0.001707587377389977
354,-0.03727058038486743
355,-4.682264660120783e-4
356,-0.018821083138303468
357,0.016955787801487238
358,0.01205651518665364
359,0.015040597499017205
360,-0.03301938594674164
361,-0.0335956917139988
362,-0.022825469042383306
363,-0.06309314239537155
364,0.015101730012029108
365,-0.053850309387907
366,-0.004063210178071375
367,-0.042777988521989815
368,-0.024411032161945803
369,0.023457992543135908
370,-0.02377932379133045
371,-0.018888886059136162
372,0.027269632877306826
373,0.023274993040135236
374,-0.057042776728768466
375,-0.012338049711361973
376,-0.001903993249318378
377,-0.01553831962410153
378,-0.04004678144205662
379,-0.036183251646341744
380,0.005254375382152676
381,0.009557315698894148
382,-0.039084050273598
383,-0.02010743939415001
384,-0.03913620282115314
385,-0.03362376552952573
386,0.0129762678494863
387,-0.04470670222240759
388,-0.001577601023514938
389,0.01238974191307915
390,-0.037165690350195804
391,-0.04313032303665626
392,0.004030761773811453
393,-0.03553275016252683
394,-0.03297330381928733
395,0.04127548005457564
396,-0.004303324729326041
397,-0.018881243772129602
398,0.008138826757907211
399,-0.05730701100562442
400,-0.028292169146015567
401,-0.08110459360045504
402,-0.015424948630164012
403,-0.03528391729686227
404,-0.014554947377053082
405,-0.03986275691199841
406,-0.035407994508110524
407,-5.240692168395622e-5
408,0.02836381175838315
409,-0.06747306863268093
410,-0.019513601424063942
411,-0.06572698137303076
412,-0.02054964255269423
413,-0.027969549171093303
414,-0.00996833995330558
415,0.004130799187506348
416,-0.03201212141025565
417,-0.02124985409589103
418,-0.03215688912383177
419,0.002654837927761361
420,-0.05350254560153035
421,0.00080861461104611565
422,-0.020644442812958755
423,0.011472145504832235
424,0.013344787731072838
425,-0.010767441604411732
426,0.011256025895150568
427,-0.016931208791122934
428,-0.026043343111083667
429,-0.02298706501895302
430,-0.03179588593816479
431,-0.04033984625602269
432,-0.03553949872808776
433,0.0016711142671727852
434,-0.007648783693349107
435,-0.040900279037963616
436,-0.01531985147873044
437,-0.004141249234795058
438,-0.020513069620462024
439,-0.03184182964383982
440,-0.04266139126747967
441,-0.01607479110582169
442,0.00929457812090645
443,0.024204474450370286
444,-0.010615689449614218
445,-0.037004922270989435
446,-0.04537686339644205
447,-0.013028637464510162
448,-0.04776197598017236
449,-0.0171778352859924
450,-0.009584021316327296
451,-0.019059887340262732
452,-0.04565580592440266
453,-0.0076263461854758074
454,0.02932460708581558
455,-0.07056644069193131
456,-0.0470627453541677
457,-0.002143677887248424
458,-0.03586856508625415
459,-0.016943224235279913
460,0.011308987456110822
461,0.014464863493307903
462,-0.013043775511546452
463,-0.04755252375413871
464,-0.006180306189547791
465,-0.07079540182217874
466,-0.01438072676050825
467,-8.389927752671805e-4
468,0.012282527571530283
469,0.008776133145333431
470,-0.04281180452571791
471,0.03097690393324204
472,-0.04720798428984388
473,0.017933061627050967
474,0.027163720611806136
475,-0.042375056113454615
476,-0.0495474691603999
477,-0.01876083642548511
478,-0.019381069813587892
479,-0.005094791166125864
480,-0.0015832679124096471
481,-0.0177404841617836
482,-0.016550743954031208
483,-0.011884741909431312
484,-0.055360925213401704
485,-0.07364860321832242
486,-0.0232164644928346
487,-0.03218217592425196
488,-0.002543190347267049
489,-0.0353698039753787
490,-0.045882182003425864
491,-1.6670567252666246e-4
492,-0.02179653532237788
493,-0.037948892487467994
494,0.00731135236860829
495,-0.06401763328666435
496,-0.052848103958525905
497,-0.01587997164800381
498,-0.049610314848694215
499,0.02347923551277667
500,0.004788727689947314
501,0.024960640754479263
502,-0.022095346444615874
503,-0.026386688799392877
504,5.044602333698356e-4
505,-0.056480198046301625
506,-0.03623210060140192
507,-0.0013923304519863622
508,0.004666665995832986
509,-0.023772549099970106
510,-0.0916143735309996
511,-0.013055657453686809
512,-0.023241546301879537
513,0.009593460613368437
514,-0.0030623869304187423
515,0.06874570849268281
516,-0.04286475764508049
517,0.004208734855975255
518,-0.018799887900989853
519,-0.050531109641771293
520,-0.049765523374207796
521,-0.06047036987024207
522,-0.02798251366766452
523,0.021527762316497945
524,-0.033058432236688
525,-0.014515641908733473
526,-0.022274508433482637
527,-0.03972942796197257
528,-0.0573339410088185
529,-0.0434630721228646
530,-0.04967439635620777
531,-0.048940439753173304
532,-0.058730702451074965
533,-0.015129827819876998
534,0.009637371108186799
535,-0.07161963105686413
536,0.03592642275968502
537,0.026558865111351623
538,-0.00413954392981182
539,0.0011493033174111988
540,-0.06395457702682521
541,-0.014332488255028336
542,-0.022311403422833498
543,-0.04774943142003017
544,-0.038728682309661616
545,-0.04291509889313053
546,-0.04207945481011942
547,-0.021661703703101637
548,0.01871332496028978
549,0.024621675242447252
550,-0.011679826755356712
551,-0.013582278338909903
552,0.017720183292119468
553,-0.05206621294433522
554,0.021446456872495828
555,-0.03824433095593076
556,-0.06453118271160553
557,-0.03669432888668593
558,0.00867400769461489
559,-0.060035457224044186
560,-0.0657617853570021
561,-0.011588668756964113
562,-0.027819479723611748
563,-0.05259095921821835
564,3.7673132408982957e-4
565,-0.027275737012351503
566,0.0017048688128505074
567,-0.04935183292506212
568,-0.048472204929758816
569,-0.0157439861406089
570,-0.07127978751894687
571,-8.807165840887532e-4
572,0.024924256980736373
573,-0.018308704536156614
574,0.004292922314983988
575,0.008819895382509366
576,-0.039692699415560764
577,-0.02241176454597299
578,0.019221640246458074
579,0.01811881875286306
580,-0.012259106635304357
581,-0.007746871515088183
582,0.02021076699504655
583,-0.02298552124831804
584,-0.021248283105626098
585,-0.021222863988741722
586,-0.04089489860126498
587,-0.03357723433668655
588,-0.03627366753700373
589,0.02189976642717291
590,-0.05199363539964598
591,-0.05962975912230788
592,5.507377128507462e-4
593,-0.05391574270582422
594,-0.03189338234936223
595,-0.00923277664567998
596,0.007744816237969243
597,-0.10885746695722294
598,0.014000309451309173
599,-0.03543951690872574
600,0.0198651078987295
601,0.01932597965159008
602,-0.015742068724543173
603,-0.03957018236425751
604,-0.006929815443802875
605,0.0034497184281829796
606,-0.0049468194638881
607,0.005892060444423114
608,-0.03209750684228943
609,-0.00843403937779269
610,-0.002328777555503786
611,-0.00642185857612651
612,-0.004101228142336932
613,0.020416295613317606
614,-0.004479324653824307
615,-0.05403923701868235
616,-0.05510714961834853
617,-0.06636301297462123
618,8.829370247596391e-4
619,-0.01965449965157222
620,-0.06570197923201769
621,-0.005734575276576032
622,0.009926052545145767
623,-0.007209401777415858
624,-0.012009340149957998
625,-0.026392466658017186
626,-0.033392371498836976
627,2.4575946159996476e-4
628,0.023920583677845136
629,-0.0804311102906836
630,-0.011490556528564663
631,4.631690828833107e-4
632,-0.04002127351670336
633,-0.02692120866942095
634,-0.028695818740310547
635,0.03839051228724574
636,-0.009223054870116792
637,-0.004012872747164498
638,-0.018280601326109022
639,-9.805196605723598e-5
640,-0.010397344312298107
641,-0.047379766060811915
642,0.015061131944344247
643,-0.04260533271980661
644,-0.0024878297097104263
645,-0.004758863514460213
646,-0.014538491940365827
647,-0.09290479419280895
648,0.04047136802339896
649,-0.03940870219895454
650,-0.04795311721393826
651,-0.003186628620716392
652,0.05015314119118147
653,0.010535801829446925
654,-0.037827416400967234
655,0.026464480411259345
656,0.01095213291548873
657,0.04100715482090053
658,-0.053045143209641765
659,-0.027367391881900432
660,0.01598177930561634
661,0.0038162895891007687
662,-0.01817710814443141
663,-0.04279555084506101
664,-0.017125837643396077
665,-0.0034020262869719764
666,-0.0104377885356121
667,-0.03362989079677031
668,-0.008150064596322767
669,-0.01759066350431282
670,-0.03527957624353974
671,0.017625492645184343
672,0.038450150325286245
673,-0.015139722943518757
674,-0.04014361771686352
675,-0.022560857710140478
676,0.0032489316306226895
677,0.07900857590591272
678,0.016158713945849265
679,0.014769407630017911
680,-0.06912018715544668
681,-0.012925942852256303
682,0.031413867392840036
683,-0.003804554062688023
684,0.027268317887725546
685,-0.06188830207765196
686,-0.030300040511617596
687,-0.06393707198376233
688,0.014470914633562038
689,0.013859651119058805
690,-0.011602588843232564
691,-0.04190422334523422
692,-0.036994946271109413
693,-0.009726719345532611
694,-0.03655821674499411
695,-0.024309589125898562
696,-0.010923657722874486
697,-0.002554058886146876
698,0.013856924516435706
699,-0.008619349192177939
700,-0.017687296768251606
701,0.0028828403655058454
702,3.2249674715807697e-4
703,-0.008131444775984056
704,0.0050606480699550704
705,-0.007166090605397066
706,-0.03224523121794433
707,-0.01870305983424865
708,-0.011961387893609426
709,-0.06353301432525837
710,-0.023051076206709972
711,0.0018993840217449015
712,-0.03216777928789305
713,-0.010752922080075916
714,-0.008267788680868443
715,0.08408254466924815
716,0.012274867878639115
717,-0.0447296363175019
718,-0.024146413062795857
719,-0.03384844107522893
720,-0.005389119016236177
721,-0.005399736390425583
722,-0.032613308552207426
723,-0.028901706082311032
724,-0.0350424356877429
725,-0.012729803596037884
726,-0.0489888736544542
727,0.004728151558144683
728,0.013775134353459798
729,0.018337698052394366
730,-0.08386264338432192
731,-0.00713778784300334
732,-0.009667616036715065
733,0.023184073424142734
734,0.025446371865284825
735,-0.02421462155859469
736,0.02313381892723032
737,-0.08071348802536235
738,0.0013914636178170292
739,-0.042166608663729635
740,-0.051221894754728395
741,0.00507613668813614
742,0.015214242793640267
743,0.018837011832098127
744,-0.01855316159547042
745,-0.01060947390308438
746,-0.02234319665928379
747,-0.015413895964434793
748,-0.08252123390669398
749,-0.00847240447711331
750,-0.03952701513429972
751,-0.007994999037596928
752,-0.02787456388477444
753,-0.05455263310051048
754,-0.03467643077472023
755,-0.021805972078957098
756,0.0028910478170422194
757,-0.05400358486923361
758,-0.05082023249996051
759,-0.019137874263378873
760,0.0029200233626858613
761,-0.012980020800376399
762,-0.04760728450068841
763,-0.007205023965052626
764,-0.009323366761108828
765,-0.03985335488893525
766,-0.02192572123439318
767,-0.057423386637369955
768,0.007175827855310832
769,-0.020514540507020354
770,-0.019920368281275053
771,0.05772518523637493
772,-0.004682578516217575
773,-0.08276225305805461
774,-0.024010518591902563
775,-0.03210540076034908
776,-0.025619785187471183
777,-0.014419837393986945
778,0.04998980321138968
779,-0.024161264199220364
780,0.01265604273354591
781,1.399276303934438e-4
782,-0.06398893852117636
783,-0.0357808779061661
784,0.010767175481643076
785,-0.03790668115027811
786,0.0053505708525152795
787,-0.044765354251479095
788,0.010931024115032717
789,-0.03101779392116337
790,-0.02091685025450564
791,-0.012384246179691263
792,-0.01269299317652424
793,-0.030981170552852946
794,-0.046445218107226086
795,0.03566231810605369
796,-0.02520444282145362
797,-0.01599666236395414
798,-0.02720639552614902
799,9.002277251918267e-5
800,-0.04387550745352055
801,-0.0343053589607928
802,0.01117772858077061
803,-0.04456852943210589
804,0.004268867077466626
805,-0.001092263595780546
806,-0.02294649781828899
807,-0.006329712399950227
808,-0.051942630169303755
809,0.007360292654604694
810,-0.04706736160534675
811,-0.07412510007324251
812,-0.010255240612728686
813,-0.0399941656924704
814,-0.015407462010881404
815,-0.08567724386796488
816,0.054300456745709436
817,-0.03590721060316639
818,-0.011919547210700612
819,-0.008613490651145583
820,-0.030400712991238518
821,-0.022140537799392235
822,-0.029757785671257808
823,-0.02591910134950845
824,-0.02390348092310718
825,-0.05635767789569429
826,0.007617961608866547
827,-0.01515022254295291
828,-0.05068037751109278
829,-0.03436121093594263
830,-0.03563197591330197
831,-0.059612101056956954
832,-0.0375612139408123
833,-0.03778052033050999
834,-0.011151992392041454
835,-3.0891227298543433e-4
836,0.004583956391900873
837,-0.02976962206821404
838,-0.04343382757819965
839,-0.018491319801002506
840,-0.06278624334279817
841,0.015449994221218899
842,-0.05816180403274092
843,-0.033865208272523234
844,-0.013279438824882167
845,-0.05404994304252479
846,-0.0023653319677420237
847,-0.055334691559611085
848,-0.04997820447993183
849,-0.0035805235445687533
850,-0.03249272819824829
851,-0.0020592380397200793
852,-0.039399955897952546
853,0.0362818413246553
854,-0.01432548184598495
855,0.03431756496579537
856,-0.010308103050966869
857,-0.0368950798747895
858,-0.029094118769063426
859,-0.048103927689647996
860,-0.02981347361295897
861,-0.0604237713742906
862,0.02651098940630439
863,-0.03382859284567888
864,-0.04241131394394464
865,-0.04751911901290713
866,-0.0026368291815663386
867,-0.04201004645954752
868,-0.060516085839636066
869,0.010103669917366082
870,0.002284317807194139
871,0.021099335695112367
872,0.0176777087524648
873,-0.0028491507856757137
874,0.01819571825814631
875,-0.06641282366705577
876,-0.02830734070167601
877,-0.017272523108740598
878,-8.347826258959246e-4
879,-0.005357115516379851
880,0.03662527334294169
881,-0.06126940315760031
882,-0.022647985817460692
883,-0.002080164647085825
884,0.02507622857579457
885,-0.02208071862662908
886,-0.04256532512131464
887,-0.028388537980007955
888,0.004883221291626744
889,-0.07874661851294287
890,0.007464059365205417
891,-0.03703235090857587
892,-0.0066989533904346366
893,-0.04230775385808788
894,-0.0361225127592462
895,-0.020933318516065266
896,-0.015160460077135202
897,-0.04561009871027323
898,-0.028717857294462926
899,-0.011405925455526461
900,-0.02574469299977497
901,-0.009429083962282009
902,-0.024907304564765295
903,0.028985842058823263
904,-0.006287762921833723
905,0.015644674758773444
906,-0.012944566530944779
907,0.03693234669588878
908,-0.011174361752646467
909,-0.03682269913950524
910,-0.020966534011812213
911,-0.03696534198095433
912,0.033173022973410585
913,-0.04411736416322057
914,-0.027370490035244832
915,-0.011240315729595968
916,-0.03256787580350079
917,-0.05064199084584706
918,-0.028380917926541516
919,-0.04591087826869482
920,-0.037316077589326715
921,-0.051212450262561784
922,-0.03161058828403622
923,-0.007391153398257286
924,-0.01572294351332483
925,-0.03242956984683126
926,-0.036554072055271045
927,-0.05226659557497372
928,-0.023923646184381378
929,-0.027700583398777748
930,-0.028984718894708564
931,-0.0398495920975315
932,-0.013927790765153394
933,-0.015997615444520108
934,-0.05018953634644306
935,0.016785806386388588
936,0.00938994386901193
937,-0.013536120244099864
938,-0.001599124793183096
939,-0.020313516299940784
940,-0.04518724068353212
941,-0.06516283082999834
942,-0.058157844130323086
943,0.024573322795755706
944,0.003572536458374756
945,-0.058242737714032475
946,-0.005601079194965719
947,-0.025877013805248192
948,-0.05653048191234304
949,-0.027339353861358343
950,3.207300978875227e-4
951,-0.01756436165291389
952,0.06306193801250622
953,-0.046585069086188105
954,-0.027561185240452535
955,-0.06182037647596175
956,-0.0074246930475169726
957,-0.006602255630460269
958,-0.05215699402762887
959,-0.03036582037746474
960,-0.015728012911759834
961,-0.026080087267464067
962,-0.027175862110916785
963,-0.041653318788621774
964,-0.02386887137497562
965,-0.040064610303477646
966,-0.023254932644874715
967,0.022932490021035257
968,0.001161609950799683
969,0.003554396728014192
970,-0.0030525048284007206
971,-0.002665572182775078
972,-0.023401718449623132
973,-0.0031025863743986137
974,-0.006830088069365914
975,0.007136199862957729
976,-0.04618466503106461
977,0.02158384696836177
978,-0.001097703159607652
979,-0.014923901360664599
980,-0.07076697556495565
981,-0.005355947263577243
982,-0.048530206435516074
983,0.005547825359885017
984,-0.02422726725476801
985,-0.019830836822712458
986,-0.027113880789191525
987,0.013083458585861046
988,0.024205230621804047
989,-0.007046092373169777
990,-0.02623131271972448
991,-0.02762640193168242
992,-0.03655334981495639
993,-0.008630546915551748
994,0.03563465367635334
995,-0.020624057717384403
996,-0.04040578828736767
997,-0.03769245456064356
998,0.02972785444714242
999,-0.04848668213900938
1000,-0.05659446110195952
1001,-0.06096639769131762
1002,-0.07758557530230915
1003,-0.018969231437517484
1004,-0.026324916266333445
1005,-0.006666637792414401
1006,-0.0357390831283996
1007,-0.012976372868382144
1008,-0.010967185567869298
1009,-0.044213050388472536
1010,-0.03080097698597596
1011,-0.03459806537235284
1012,-0.046363242267707286
1013,0.0048940446906250434
1014,0.040899303752242155
1015,-0.05293346087743568
1016,0.0012963009850272822
1017,-0.018430526627250268
1018,-0.07639770910924878
1019,0.008219000678940658
1020,-0.051407332375458026
1021,-0.022374058441399475
1022,-0.05469978864889148
1023,-0.017562603869243673
1024,-0.008825261669726595
1025,-0.004753940914169627
1026,-0.047975487619352414
1027,-0.01363236879306326
1028,-0.03232784715154931
1029,-0.04805210110610114
1030,0.030398735652770348
1031,-0.045994503234151676
1032,-0.07749886650820724
1033,-0.040769292739833304
1034,0.006462290856704175
1035,-0.01834895201391086
1036,-0.00963397303110132
1037,-0.02829556981681426
1038,-0.06448930047640827
1039,-0.0050598715987998505
1040,-0.023177720756983322
1041,0.014531931685988889
1042,-0.022755314321410466
1043,-0.04357004370607391
1044,-0.03962614652019482
1045,0.0015662220236097313
1046,-0.01107592214783401
1047,0.005785407301569262
1048,0.035520280230539644
1049,-0.0167661976128409
1050,-0.05964280798547181
1051,-0.014074592259317259
1052,-0.013322902998220823
1053,-0.04475442463000867
1054,-0.05978206982286406
1055,-0.02081168431556206
1056,-0.012964686418022356
1057,-0.046850355528216356
1058,-0.008705903745951205
1059,-0.06018979365434772
1060,-0.00975521805875261
1061,-2.2918319880610438e-4
1062,0.03441133950989479
1063,-0.004511981094984074
1064,-0.03407291597566316
1065,0.021774905687062335
1066,-0.029269886184352112
1067,0.0036944036537515657
1068,-0.003092836594722939
1069,-3.5222729631162464e-5
1070,0.0017528334975224769
1071,-0.021179178343312052
1072,-0.033349486816216134
1073,-0.02710933486345858
1074,0.02166108518171471
1075,-0.04255265177610297
1076,-0.036545017884814304
1077,-0.008362983071306104
1078,-2.070921138688786e-5
1079,-0.046786569843854695
1080,-0.004109412770640988
1081,-0.043418600801902615
1082,-0.0571548196226984
1083,-0.06629156065290594
1084,-0.02912054831973375
1085,-0.02773979678801916
1086,-0.04268101345175483
1087,0.014089323943573609
1088,-0.031754252102452044
1089,-0.026148354253563336
1090,0.01714364580284497
1091,-0.018556761172392744
1092,-0.017601188178861596
1093,-0.048912862903304113
1094,-0.12143372576298483
1095,-0.023926559741481557
1096,-0.03662760934317867
1097,4.144319220808629e-4
1098,-0.0024547890919888182
1099,-0.023226088428863187
1100,0.02599130216860894
1101,-0.052479327135528775
1102,-0.05470486714582924
1103,-0.032253288516148254
1104,-0.023333895743495925
1105,-0.03866878635634702
1106,0.014507074246564139
1107,0.026151207165434093
1108,-0.00135398984859747
1109,-0.009251579876897398
1110,-0.08270795726055404
1111,0.04050101840226919
1112,-0.052180065556387226
1113,-0.053596847370612405
1114,-0.060957949670721046
1115,-0.006301727409761176
1116,-0.0373159170501685
1117,-0.002030851789783114
1118,0.037406387733210075
1119,0.022851283017145674
1120,0.00909359445644263
1121,-0.007653128562668934
1122,-0.03416399867021759
1123,-0.019244709822566958
1124,-0.02714098490257405
1125,0.01776023240611163
1126,0.00962079381213421
1127,0.029718229731853327
1128,-0.015426278240415356
1129,-0.0013403594829380083
1130,-0.04163639954257029
1131,-0.017854563314897515
1132,-0.02647136597554306
1133,-0.06749125198660083
1134,-0.027130785455403483
1135,-0.03352619777707469
1136,-0.0011176220071402176
1137,-0.030050115992271045
1138,0.04752766388618575
1139,-0.036154985758202876
1140,-0.00824531754684385
1141,-0.022431717955561245
1142,-0.06217450431904495
1143,0.0011065654729737612
1144,-0.020347579086642753
1145,-0.015987248248199276
1146,0.022156184387327943
1147,-0.02535970890076948
1148,-0.01982944230279829
1149,0.05373299449765964
1150,0.008396083518179234
1151,-0.03669938283501767
1152,-0.03735444838620304
1153,0.004826592249621592
1154,-0.024380135874779094
1155,-0.006912024143763046
1156,0.025367672076818143
1157,-0.03415265393017898
1158,-0.015768024995676644
1159,-0.030962793302288225
1160,0.09083882833385663
1161,-0.01969877554689127
1162,0.005130711956690029
1163,-0.008233122465420711
1164,-0.05646977162078992
